Time,Temperature,Humidity,Air Quality,Light,Loudness
2021-06-16 03:53:36,29.25,54.12,75,636,154
2021-06-16 03:53:46,29.31,53.94,75,636,124
2021-06-16 03:53:56,29.34,53.75,75,635,195
2021-06-16 03:54:06,29.19,53.69,75,634,113
2021-06-16 03:54:16,28.78,54,75,633,92
2021-06-16 03:54:26,28.69,54.38,75,634,140
2021-06-16 03:54:36,28.62,54.69,75,636,176
2021-06-16 03:54:46,28.56,54.88,75,633,138
2021-06-16 03:54:56,28.81,54.94,75,634,160
2021-06-16 03:55:06,29.12,54.56,75,634,198
2021-06-16 03:55:16,29.31,54.19,75,636,155
2021-06-16 03:55:26,29.34,53.88,75,634,158
2021-06-16 03:55:36,29.41,53.56,75,635,156
2021-06-16 03:55:46,29.72,53.19,75,635,159
2021-06-16 03:55:56,29.88,52.81,75,635,170
2021-06-16 03:56:06,29.69,52.56,75,636,168
2021-06-16 03:56:16,29.56,52.69,75,636,150
2021-06-16 03:56:26,29.72,52.62,75,634,127
2021-06-16 03:56:36,29.88,52.44,75,637,144
2021-06-16 03:56:46,29.94,52.12,75,635,163
2021-06-16 03:56:56,30.03,52,75,635,80
2021-06-16 03:57:06,30.31,51.75,75,636,147
2021-06-16 03:57:16,30.38,51.25,75,636,140
2021-06-16 03:57:26,30.62,50.88,75,636,128
2021-06-16 03:57:36,30.59,50.69,75,636,127
2021-06-16 03:57:46,30.5,50.56,75,636,127
2021-06-16 03:57:56,30.47,50.56,75,636,176
2021-06-16 03:58:06,30.62,50.56,75,638,150
2021-06-16 03:58:16,30.66,50.38,75,636,161
2021-06-16 03:58:26,30.88,50.31,75,636,147
2021-06-16 03:58:36,30.97,50,75,635,195
2021-06-16 03:58:46,30.88,49.69,75,636,203
2021-06-16 03:58:56,30.72,49.88,75,635,129
2021-06-16 03:59:06,30.81,49.94,75,635,154
2021-06-16 03:59:16,30.69,50.06,75,634,202
2021-06-16 03:59:26,30.31,50.38,75,636,142
2021-06-16 03:59:36,30.56,50.62,75,634,159
2021-06-16 03:59:46,30.53,50.56,75,636,86
2021-06-16 03:59:56,30.19,50.69,75,635,194
2021-06-16 04:00:06,29.84,51.19,75,634,171
2021-06-16 04:00:16,30.06,51.5,75,633,240
2021-06-16 04:00:26,29.94,51.62,75,634,115
2021-06-16 04:00:36,29.59,51.94,75,634,110
2021-06-16 04:00:46,29.5,52.25,75,634,192
2021-06-16 04:00:56,29.44,52.62,75,632,92
2021-06-16 04:01:06,29.31,52.88,75,633,175
2021-06-16 04:01:16,29.66,52.94,75,633,159
2021-06-16 04:01:26,29.88,52.44,75,632,168
2021-06-16 04:01:36,29.88,52.25,75,632,174
2021-06-16 04:01:46,29.59,52.38,75,631,187
2021-06-16 04:01:56,29.41,52.56,75,632,114
2021-06-16 04:02:06,29.16,53,75,630,98
2021-06-16 04:02:16,28.81,53.56,75,630,246
2021-06-16 04:02:26,28.56,54.25,75,629,73
2021-06-16 04:02:36,28.66,54.5,75,630,148
2021-06-16 04:02:46,28.75,54.56,75,629,130
2021-06-16 04:02:56,29.09,54.31,75,629,144
2021-06-16 04:03:06,29.25,54.06,75,630,153
2021-06-16 04:03:16,29.44,53.62,75,631,203
2021-06-16 04:03:26,29.62,53.19,75,630,135
2021-06-16 04:03:36,29.81,52.88,75,631,170
2021-06-16 04:03:46,30.12,52.31,75,630,155
2021-06-16 04:03:56,30.5,51.69,75,631,156
2021-06-16 04:04:06,30.5,51.31,75,632,116
2021-06-16 04:04:16,30.47,51.06,75,632,98
2021-06-16 04:04:26,30.22,51.06,75,630,166
2021-06-16 04:04:36,29.72,51.5,75,629,229
2021-06-16 04:04:46,29.31,52.25,75,629,167
2021-06-16 04:04:56,29.06,52.88,75,631,124
2021-06-16 04:05:06,28.81,53.56,75,631,221
2021-06-16 04:05:16,28.62,54.19,75,630,92
2021-06-16 04:05:26,28.78,54.56,75,629,169
2021-06-16 04:05:36,29.09,54.5,75,631,136
2021-06-16 04:05:46,29.44,53.94,75,629,147
2021-06-16 04:05:56,29.72,53.5,75,632,194
2021-06-16 04:06:06,29.78,52.94,75,630,166
2021-06-16 04:06:16,29.97,52.62,75,630,51
2021-06-16 04:06:26,29.5,52.81,75,631,241
2021-06-16 04:06:36,29.19,53.31,75,631,177
2021-06-16 04:06:46,28.53,53.88,75,630,131
2021-06-16 04:06:56,28.44,54.75,75,630,52
2021-06-16 04:07:06,28.09,55.44,75,628,158
2021-06-16 04:07:16,27.66,56.25,75,628,203
2021-06-16 04:07:26,27.5,57.06,75,628,52
2021-06-16 04:07:36,27.47,57.56,75,628,157
2021-06-16 04:07:46,27.28,57.94,75,628,148
2021-06-16 04:07:56,27.28,58.25,75,628,36
2021-06-16 04:08:06,27.16,58.38,75,628,264
2021-06-16 04:08:16,27.09,58.69,75,628,50
2021-06-16 04:08:26,27.06,58.94,75,630,160
2021-06-16 04:08:36,27.19,58.94,75,628,141
2021-06-16 04:08:46,26.91,59.06,75,628,248
2021-06-16 04:08:56,26.78,59.56,75,628,166
2021-06-16 04:09:06,27.03,59.56,75,630,137
2021-06-16 04:09:16,26.97,59.44,75,629,221
2021-06-16 04:09:26,26.91,59.56,75,628,148
2021-06-16 04:09:36,26.69,59.62,75,630,112
2021-06-16 04:09:46,26.56,60,75,628,162
2021-06-16 04:09:56,26.56,60.19,75,628,129
2021-06-16 04:10:06,26.69,60.19,75,628,165
2021-06-16 04:10:16,26.69,60.31,75,629,75
2021-06-16 04:10:26,26.62,60.31,75,630,146
2021-06-16 04:10:36,26.66,60.38,75,629,137
2021-06-16 04:10:46,26.75,60.31,75,628,191
2021-06-16 04:10:56,26.84,60,75,628,172
2021-06-16 04:11:06,26.69,60.12,75,629,169
2021-06-16 04:11:16,26.47,60.31,75,629,198
2021-06-16 04:11:26,26.31,60.62,75,631,175
2021-06-16 04:11:36,25.97,61.25,75,628,125
2021-06-16 04:11:46,25.91,61.75,75,628,285
2021-06-16 04:11:56,25.75,62.25,75,628,127
2021-06-16 04:12:06,25.69,62.56,75,628,274
2021-06-16 04:12:16,25.66,62.81,75,628,339
2021-06-16 04:12:26,25.41,63.12,75,630,143
2021-06-16 04:12:36,25.31,63.5,75,628,65
2021-06-16 04:12:46,25.25,63.81,75,628,122
2021-06-16 04:12:56,25.28,64.06,75,628,147
2021-06-16 04:13:06,25.28,64.06,75,628,124
2021-06-16 04:13:16,25.25,64.19,75,630,140
2021-06-16 04:13:26,25.22,64.31,75,630,123
2021-06-16 04:13:36,25.03,64.56,75,628,160
2021-06-16 04:13:46,25.06,64.69,75,628,175
2021-06-16 04:13:56,25.09,64.81,75,628,145
2021-06-16 04:14:06,25.09,64.81,75,628,181
2021-06-16 04:14:16,25.12,64.75,75,628,144
2021-06-16 04:14:26,25,64.88,75,630,268
2021-06-16 04:14:36,24.94,65,75,628,148
2021-06-16 04:14:46,25.09,65.06,75,628,138
2021-06-16 04:14:56,25.06,65,75,628,187
2021-06-16 04:15:06,25.09,65,75,630,168
2021-06-16 04:15:16,25.12,64.81,75,630,128
2021-06-16 04:15:26,25.22,64.75,75,630,167
2021-06-16 04:15:36,25.19,64.75,75,628,211
2021-06-16 04:15:46,25.19,64.69,75,628,166
2021-06-16 04:15:56,25.09,64.62,75,628,150
2021-06-16 04:16:06,25.03,64.81,75,630,66
2021-06-16 04:16:16,24.78,65.06,75,630,261
2021-06-16 04:16:26,24.53,65.5,75,630,153
2021-06-16 04:16:36,24.31,66,75,628,164
2021-06-16 04:16:46,24.41,66.44,75,628,158
2021-06-16 04:16:56,24.56,66.5,75,627,148
2021-06-16 04:17:06,24.59,66.5,75,629,147
2021-06-16 04:17:16,24.66,66.38,75,627,113
2021-06-16 04:17:26,24.59,66.31,75,628,124
2021-06-16 04:17:36,24.66,66.25,75,628,118
2021-06-16 04:17:46,24.72,66.19,75,628,169
2021-06-16 04:17:56,24.66,66.06,75,630,138
2021-06-16 04:18:06,24.66,66.12,75,628,155
2021-06-16 04:18:16,24.75,66.06,75,628,157
2021-06-16 04:18:26,24.91,65.88,75,628,149
2021-06-16 04:18:36,25.16,65.62,75,630,148
2021-06-16 04:18:46,25.28,65.12,75,629,165
2021-06-16 04:18:56,25.44,64.75,75,630,153
2021-06-16 04:19:06,25.44,64.56,75,631,134
2021-06-16 04:19:16,25.34,64.31,75,630,160
2021-06-16 04:19:26,25.22,64.44,75,628,125
2021-06-16 04:19:36,25.03,64.69,75,628,168
2021-06-16 04:19:46,25.06,64.88,75,628,153
2021-06-16 04:19:56,25.16,64.94,75,629,168
2021-06-16 04:20:06,25.16,64.81,75,628,144
2021-06-16 04:20:16,25.31,64.62,75,629,148
2021-06-16 04:20:26,25.12,64.62,75,629,366
2021-06-16 04:20:36,25.09,64.62,75,628,82
2021-06-16 04:20:46,24.91,65,75,628,116
2021-06-16 04:20:56,25,65.12,75,629,161
2021-06-16 04:21:06,25.06,65.12,75,629,141
2021-06-16 04:21:16,25.22,64.94,75,628,103
2021-06-16 04:21:26,25.09,64.88,75,628,217
2021-06-16 04:21:36,24.88,65.12,75,628,197
2021-06-16 04:21:46,24.72,65.38,75,629,64
2021-06-16 04:21:56,24.66,65.56,75,628,139
2021-06-16 04:22:06,24.5,66,75,628,141
2021-06-16 04:22:16,24.41,66.31,75,628,122
2021-06-16 04:22:26,24.44,66.5,75,630,120
2021-06-16 04:22:36,24.41,66.69,75,630,267
2021-06-16 04:22:46,24.41,66.75,75,628,115
2021-06-16 04:22:56,24.41,66.75,75,629,151
2021-06-16 04:23:06,24.44,66.75,75,629,128
2021-06-16 04:23:16,24.41,66.75,75,628,139
2021-06-16 04:23:26,24.31,66.81,75,628,52
2021-06-16 04:23:36,24.38,66.88,75,627,137
2021-06-16 04:23:46,24.5,66.81,75,628,176
2021-06-16 04:23:56,24.53,66.75,75,630,94
2021-06-16 04:24:06,24.5,66.62,75,630,118
2021-06-16 04:24:16,24.34,66.69,75,630,202
2021-06-16 04:24:26,24.34,66.75,75,629,194
2021-06-16 04:24:36,24.19,66.94,75,628,252
2021-06-16 04:24:46,24.09,67.19,75,627,63
2021-06-16 04:24:56,24.12,67.38,75,627,390
2021-06-16 04:25:06,24.03,67.69,75,628,79
2021-06-16 04:25:16,24.03,67.81,75,627,54
2021-06-16 04:25:26,24,67.94,75,627,105
2021-06-16 04:25:36,23.81,68.12,75,627,103
2021-06-16 04:25:46,23.66,68.44,75,627,126
2021-06-16 04:25:56,23.69,68.69,75,629,144
2021-06-16 04:26:06,23.72,68.88,75,627,191
2021-06-16 04:26:16,23.69,68.94,75,628,216
2021-06-16 04:26:26,23.66,69.06,75,629,252
2021-06-16 04:26:36,23.5,69.12,75,627,184
2021-06-16 04:26:46,23.41,69.5,75,626,178
2021-06-16 04:26:56,23.41,69.81,75,626,226
2021-06-16 04:27:06,23.28,70.06,75,626,240
2021-06-16 04:27:16,23.31,70.19,75,627,165
2021-06-16 04:27:26,23.25,70.44,75,627,117
2021-06-16 04:27:36,23.19,70.5,75,626,116
2021-06-16 04:27:46,23.09,70.75,75,626,127
2021-06-16 04:27:56,23.09,71,75,626,139
2021-06-16 04:28:06,23.22,71.06,75,626,216
2021-06-16 04:28:16,23.16,71.06,75,626,274
2021-06-16 04:28:26,23.19,71.06,75,628,113
2021-06-16 04:28:36,23.22,70.94,75,626,54
2021-06-16 04:28:46,23.31,70.88,75,627,164
2021-06-16 04:28:56,23.34,70.81,75,627,162
2021-06-16 04:29:06,23.38,70.69,75,628,232
2021-06-16 04:29:16,23.47,70.56,75,627,106
2021-06-16 04:29:26,23.56,70.31,75,628,125
2021-06-16 04:29:36,23.62,70.19,75,627,189
2021-06-16 04:29:46,23.56,70.12,75,627,85
2021-06-16 04:29:56,23.5,70.19,75,628,138
2021-06-16 04:30:06,23.53,70.19,75,627,135
2021-06-16 04:30:16,23.47,70.31,75,626,79
2021-06-16 04:30:26,23.53,70.38,75,626,173
2021-06-16 04:30:36,23.56,70.38,75,629,201
2021-06-16 04:30:46,23.5,70.38,75,627,110
2021-06-16 04:30:56,23.44,70.38,75,628,204
2021-06-16 04:31:06,23.75,71.81,75,627,144
2021-06-16 04:31:16,24.41,60.81,75,632,160
2021-06-16 04:31:26,24.38,60.81,75,627,129
2021-06-16 04:31:36,24.41,60.94,75,626,147
2021-06-16 04:31:46,24.34,60.94,75,627,160
2021-06-16 04:31:56,24.31,60.81,75,627,174
2021-06-16 04:32:06,24.22,61,75,627,135
2021-06-16 04:32:16,24.22,61.06,75,627,148
2021-06-16 04:32:26,24.22,61.12,75,626,133
2021-06-16 04:32:36,24.25,61.06,75,626,151
2021-06-16 04:32:46,24.16,61.19,75,627,173
2021-06-16 04:32:56,24.16,61.25,75,628,131
2021-06-16 04:33:06,24.12,61.31,75,627,156
2021-06-16 04:33:16,24.16,61.31,75,626,170
2021-06-16 04:33:26,24.16,61.44,75,628,161
2021-06-16 04:33:36,24.16,61.44,75,626,141
2021-06-16 04:33:46,24.19,61.38,75,626,150
2021-06-16 04:33:56,24.25,61.38,75,628,142
2021-06-16 04:34:06,24.22,61.31,75,626,140
2021-06-16 04:34:16,24.31,61.25,75,626,139
2021-06-16 04:34:26,24.28,61.19,75,626,136
2021-06-16 04:34:36,24.25,61.19,75,626,141
2021-06-16 04:34:46,24.25,61.19,75,627,168
2021-06-16 04:34:56,24.19,61.25,75,626,149
2021-06-16 04:35:06,24.06,61.38,75,628,148
2021-06-16 04:35:16,24.16,61.5,75,626,181
2021-06-16 04:35:26,24.09,61.5,75,628,157
2021-06-16 04:35:36,24.09,61.5,75,627,157
2021-06-16 04:35:46,24.09,61.56,75,626,144
2021-06-16 04:35:56,24.12,61.56,75,626,172
2021-06-16 04:36:06,24.16,61.5,75,626,164
2021-06-16 04:36:16,24.16,61.56,75,627,146
2021-06-16 04:36:26,24.22,61.44,75,628,144
2021-06-16 04:36:36,24.12,61.5,75,626,128
2021-06-16 04:36:46,24.19,61.44,75,626,132
2021-06-16 04:36:56,24.22,61.44,75,626,128
2021-06-16 04:37:06,24.16,61.38,75,626,155
2021-06-16 04:37:16,24.16,61.31,75,628,171
2021-06-16 04:37:26,24.09,61.38,75,626,134
2021-06-16 04:37:36,24.16,61.38,75,626,162
2021-06-16 04:37:46,24.16,61.44,75,627,150
2021-06-16 04:37:56,24.12,61.5,75,626,158
2021-06-16 04:38:06,24.12,61.5,75,628,128
2021-06-16 04:38:16,24.12,61.56,75,628,135
2021-06-16 04:38:26,24.12,61.44,75,626,150
2021-06-16 04:38:36,24.16,61.31,75,626,130
2021-06-16 04:38:46,24.16,61.31,75,626,168
2021-06-16 04:38:56,24.12,61.38,75,627,146
2021-06-16 04:39:06,24.09,61.5,75,626,158
2021-06-16 04:39:16,24.09,61.5,75,627,122
2021-06-16 04:39:26,24.06,61.5,75,628,159
2021-06-16 04:39:36,24.06,61.56,75,626,159
2021-06-16 04:39:46,24.03,61.44,75,628,160
2021-06-16 04:39:56,24.06,61.5,75,627,164
2021-06-16 04:40:06,24.09,61.5,75,627,136
2021-06-16 04:40:16,24.09,61.44,75,627,155
2021-06-16 04:40:26,24.09,61.5,75,627,166
2021-06-16 04:40:36,24.06,61.5,75,626,159
2021-06-16 04:40:46,24.03,61.5,75,626,140
2021-06-16 04:40:56,23.97,61.5,75,627,151
2021-06-16 04:41:06,23.94,61.56,75,627,127
2021-06-16 04:41:16,23.94,61.62,75,626,138
2021-06-16 04:41:26,23.97,61.75,75,627,138
2021-06-16 04:41:36,24,61.75,75,627,181
2021-06-16 04:41:46,24.03,61.69,75,626,158
2021-06-16 04:41:56,24,61.62,75,626,192
2021-06-16 04:42:06,23.94,61.62,75,626,147
2021-06-16 04:42:16,23.97,61.69,75,627,143
2021-06-16 04:42:26,24,61.56,75,628,144
2021-06-16 04:42:36,23.97,61.62,75,626,148
2021-06-16 04:42:46,24.03,61.62,75,626,120
2021-06-16 04:42:56,24.06,61.62,75,626,174
2021-06-16 04:43:06,24.06,61.62,75,626,136
2021-06-16 04:43:16,24,61.62,75,626,170
2021-06-16 04:43:26,23.97,61.69,75,626,198
2021-06-16 04:43:36,23.97,61.69,75,628,140
2021-06-16 04:43:46,23.94,61.75,75,628,174
2021-06-16 04:43:56,24,61.69,75,626,179
2021-06-16 04:44:06,24,61.75,75,626,116
2021-06-16 04:44:16,24.03,61.75,75,627,131
2021-06-16 04:44:26,24.06,61.75,75,626,123
2021-06-16 04:44:36,24.06,61.69,75,628,166
2021-06-16 04:44:46,24.09,61.56,75,628,145
2021-06-16 04:44:56,24.09,61.5,75,626,154
2021-06-16 04:45:06,24.03,61.56,75,627,127
2021-06-16 04:45:16,24,61.62,75,628,127
2021-06-16 04:45:26,23.97,61.75,75,628,137
2021-06-16 04:45:36,24.03,61.75,75,626,168
2021-06-16 04:45:46,24.03,61.75,75,628,146
2021-06-16 04:45:56,24.06,61.69,75,626,148
2021-06-16 04:46:06,24.06,61.62,75,626,137
2021-06-16 04:46:16,24.03,61.69,75,627,130
2021-06-16 04:46:26,24.09,61.62,75,628,152
2021-06-16 04:46:36,24.09,61.56,75,626,171
2021-06-16 04:46:46,24.12,61.62,75,628,141
2021-06-16 04:46:56,24.16,61.62,75,628,154
2021-06-16 04:47:06,24.16,61.56,75,626,146
2021-06-16 04:47:16,24.19,61.56,75,628,147
2021-06-16 04:47:26,24.12,61.56,75,626,162
2021-06-16 04:47:36,24.16,61.69,75,626,175
2021-06-16 04:47:46,24.16,61.69,75,626,157
2021-06-16 04:47:56,24.19,61.56,75,626,163
2021-06-16 04:48:06,24.19,61.5,75,626,121
2021-06-16 04:48:16,24.22,61.5,75,626,168
2021-06-16 04:48:26,24.16,61.5,75,628,140
2021-06-16 04:48:36,24.12,61.5,75,628,154
2021-06-16 04:48:46,24.16,61.62,75,628,130
2021-06-16 04:48:56,24.19,61.56,75,628,133
2021-06-16 04:49:06,24.25,61.5,75,626,157
2021-06-16 04:49:16,24.16,61.5,75,626,130
2021-06-16 04:49:26,24.09,61.62,75,626,154
2021-06-16 04:49:36,24.06,61.69,75,627,164
2021-06-16 04:49:46,24.03,61.81,75,628,130
2021-06-16 04:49:56,24.06,61.81,75,626,157
2021-06-16 04:50:06,24.03,61.94,75,628,154
2021-06-16 04:50:16,24.06,61.94,75,626,178
2021-06-16 04:50:26,24.06,62,75,628,116
2021-06-16 04:50:36,24.06,61.94,75,626,129
2021-06-16 04:50:46,24.03,62.06,75,626,137
2021-06-16 04:50:56,24,62.06,75,626,109
2021-06-16 04:51:06,23.97,62.12,75,626,162
2021-06-16 04:51:16,23.94,62.25,75,626,155
2021-06-16 04:51:26,23.91,62.25,75,626,169
2021-06-16 04:51:36,23.88,62.44,75,626,171
2021-06-16 04:51:46,23.91,62.31,75,628,231
2021-06-16 04:51:56,23.91,62.38,75,626,157
2021-06-16 04:52:06,23.91,62.38,75,626,157
2021-06-16 04:52:16,23.91,62.44,75,628,151
2021-06-16 04:52:26,23.97,62.31,75,628,127
2021-06-16 04:52:36,24,62.25,75,627,169
2021-06-16 04:52:46,24.03,62.19,75,628,178
2021-06-16 04:52:56,24.06,62.12,75,626,169
2021-06-16 04:53:06,24.06,62.12,75,628,148
2021-06-16 04:53:16,24.12,62,75,626,141
2021-06-16 04:53:26,24.06,62.06,75,628,140
2021-06-16 04:53:36,24.06,62.06,75,626,156
2021-06-16 04:53:46,24.03,62.19,75,626,101
2021-06-16 04:53:56,24.03,62.12,75,626,157
2021-06-16 04:54:06,24.06,62.19,75,626,164
2021-06-16 04:54:16,24.09,62.12,75,627,145
2021-06-16 04:54:26,24.03,62.12,75,626,147
2021-06-16 04:54:36,24.03,62.19,75,626,136
2021-06-16 04:54:46,24,62.19,75,628,160
2021-06-16 04:54:56,24.03,62.25,75,628,138
2021-06-16 04:55:06,24,62.25,75,626,157
2021-06-16 04:55:16,24,62.31,75,626,171
2021-06-16 04:55:26,24,62.31,75,626,174
2021-06-16 04:55:36,24,62.19,75,626,150
2021-06-16 04:55:46,24.06,62.25,75,628,166
2021-06-16 04:55:56,24.03,62.25,75,626,164
2021-06-16 04:56:06,24,62.25,75,626,127
2021-06-16 04:56:16,24,62.38,75,628,146
2021-06-16 04:56:26,24,62.31,75,626,154
2021-06-16 04:56:36,23.97,62.31,75,628,143
2021-06-16 04:56:46,24.03,62.31,75,626,132
2021-06-16 04:56:56,24.06,62.31,75,628,163
2021-06-16 04:57:06,24.12,62.19,75,626,151
2021-06-16 04:57:16,24.09,62.12,75,626,147
2021-06-16 04:57:26,24.16,62.12,75,626,186
2021-06-16 04:57:36,24.12,62.06,75,626,168
2021-06-16 04:57:46,24.09,62.12,75,626,142
2021-06-16 04:57:56,24.09,62.06,75,626,159
2021-06-16 04:58:06,24.12,62.12,75,626,175
2021-06-16 04:58:16,24.12,62.19,75,626,141
2021-06-16 04:58:26,24.09,62.19,75,628,176
2021-06-16 04:58:36,24.03,62.19,75,626,168
2021-06-16 04:58:46,24.06,62.19,75,626,150
2021-06-16 04:58:56,24.12,62.19,75,626,175
2021-06-16 04:59:06,24.12,62.12,75,626,160
2021-06-16 04:59:16,24.16,62.12,75,626,172
2021-06-16 04:59:26,24.22,62,75,626,159
2021-06-16 04:59:36,24.28,61.94,75,628,157
2021-06-16 04:59:46,24.31,61.88,75,627,179
2021-06-16 04:59:56,24.31,61.81,75,626,152
2021-06-16 05:00:06,24.31,61.75,75,627,137
2021-06-16 05:00:16,24.25,61.75,75,628,166
2021-06-16 05:00:26,24.25,61.75,75,628,141
2021-06-16 05:00:36,24.25,61.81,75,626,156
2021-06-16 05:00:46,24.22,61.75,75,628,150
2021-06-16 05:00:56,24.28,61.88,75,626,144
2021-06-16 05:01:06,24.31,61.94,75,627,179
2021-06-16 05:01:16,24.31,61.88,75,627,133
2021-06-16 05:01:26,24.28,61.88,75,626,128
2021-06-16 05:01:36,24.28,62,75,627,154
2021-06-16 05:01:46,24.25,61.88,75,626,130
2021-06-16 05:01:56,24.25,62.06,75,627,162
2021-06-16 05:02:06,24.22,62.12,75,626,177
2021-06-16 05:02:16,24.25,62.19,75,628,146
2021-06-16 05:02:26,24.25,62.19,75,626,141
2021-06-16 05:02:36,24.25,62.12,75,626,144
2021-06-16 05:02:46,24.22,62.12,75,628,160
2021-06-16 05:02:56,24.28,62.12,75,626,156
2021-06-16 05:03:06,24.25,62.12,75,627,146
2021-06-16 05:03:16,24.25,62.06,75,627,157
2021-06-16 05:03:26,24.22,62.12,75,626,148
2021-06-16 05:03:36,24.16,62.25,75,627,136
2021-06-16 05:03:46,24.09,62.25,75,626,150
2021-06-16 05:03:56,24.16,62.44,75,626,182
2021-06-16 05:04:06,24.12,62.5,75,626,142
2021-06-16 05:04:16,24.22,62.5,75,626,158
2021-06-16 05:04:26,24.19,62.38,75,626,136
2021-06-16 05:04:36,24.16,62.31,75,626,144
2021-06-16 05:04:46,24.12,62.31,75,626,158
2021-06-16 05:04:56,24.16,62.44,75,627,129
2021-06-16 05:05:06,24.12,62.38,75,627,134
2021-06-16 05:05:16,24.09,62.5,75,628,144
2021-06-16 05:05:26,24.12,62.44,75,626,143
2021-06-16 05:05:36,24.03,62.62,75,626,161
2021-06-16 05:05:46,24.09,62.69,75,626,170
2021-06-16 05:05:56,24.12,62.56,75,626,131
2021-06-16 05:06:06,24.19,62.56,75,626,155
2021-06-16 05:06:16,24.16,62.44,75,626,137
2021-06-16 05:06:26,24.16,62.5,75,626,164
2021-06-16 05:06:36,24.19,62.44,75,627,148
2021-06-16 05:06:46,24.25,62.5,75,627,141
2021-06-16 05:06:56,24.22,62.38,75,626,147
2021-06-16 05:07:06,24.19,62.31,75,628,173
2021-06-16 05:07:16,24.19,62.38,75,626,150
2021-06-16 05:07:26,24.19,62.25,75,627,145
2021-06-16 05:07:36,24.22,62.31,75,628,144
2021-06-16 05:07:46,24.28,62.38,75,626,149
2021-06-16 05:07:56,24.25,62.25,75,628,133
2021-06-16 05:08:06,24.19,62.25,75,628,162
2021-06-16 05:08:16,24.12,62.38,75,626,171
2021-06-16 05:08:26,24.09,62.5,75,626,129
2021-06-16 05:08:36,24.09,62.62,75,626,109
2021-06-16 05:08:46,24.09,62.62,75,626,130
2021-06-16 05:08:56,24.16,62.56,75,626,178
2021-06-16 05:09:06,24.16,62.56,75,626,127
2021-06-16 05:09:16,24.19,62.62,75,626,133
2021-06-16 05:09:26,24.19,62.56,75,626,154
2021-06-16 05:09:36,24.25,62.5,75,626,130
2021-06-16 05:09:46,24.28,62.44,75,628,132
2021-06-16 05:09:56,24.25,62.38,75,626,150
2021-06-16 05:10:06,24.22,62.31,75,627,174
2021-06-16 05:10:16,24.22,62.25,75,626,143
2021-06-16 05:10:26,24.25,62.25,75,627,170
2021-06-16 05:10:36,24.25,62.38,75,628,157
2021-06-16 05:10:46,24.25,62.31,75,626,108
2021-06-16 05:10:56,24.25,62.31,75,628,128
2021-06-16 05:11:06,24.19,62.31,75,626,144
2021-06-16 05:11:16,24.19,62.38,75,626,153
2021-06-16 05:11:26,24.19,62.38,75,626,144
2021-06-16 05:11:36,24.16,62.44,75,627,156
2021-06-16 05:11:46,24.22,62.44,75,626,130
2021-06-16 05:11:56,24.22,62.5,75,627,126
2021-06-16 05:12:06,24.25,62.56,75,627,149
2021-06-16 05:12:16,24.19,62.44,75,627,124
2021-06-16 05:12:26,24.19,62.44,75,626,140
2021-06-16 05:12:36,24.19,62.44,75,627,110
2021-06-16 05:12:46,24.19,62.5,75,626,165
2021-06-16 05:12:56,24.16,62.56,75,626,144
2021-06-16 05:13:06,24.22,62.69,75,626,168
2021-06-16 05:13:16,24.22,62.56,75,626,144
2021-06-16 05:13:26,24.22,62.5,75,626,134
2021-06-16 05:13:36,24.19,62.56,75,627,146
2021-06-16 05:13:46,24.19,62.56,75,628,157
2021-06-16 05:13:56,24.19,62.62,75,627,144
2021-06-16 05:14:06,24.19,62.62,75,626,144
2021-06-16 05:14:16,24.12,62.69,75,628,138
2021-06-16 05:14:26,24.12,62.69,75,626,154
2021-06-16 05:14:36,24.12,62.81,75,626,156
2021-06-16 05:14:46,24.19,62.75,75,626,169
2021-06-16 05:14:56,24.16,62.75,75,627,162
2021-06-16 05:15:06,24.12,62.81,75,626,178
2021-06-16 05:15:16,24.03,63,75,627,117
2021-06-16 05:15:26,24,63.06,75,626,144
2021-06-16 05:15:36,24,63.12,75,626,148
2021-06-16 05:15:46,24.09,63.06,75,626,129
2021-06-16 05:15:56,24.12,63,75,628,159
2021-06-16 05:16:06,24.12,62.94,75,628,139
2021-06-16 05:16:16,24.16,62.88,75,626,122
2021-06-16 05:16:26,24.12,62.88,75,626,155
2021-06-16 05:16:36,24.12,62.81,75,626,162
2021-06-16 05:16:46,24.16,62.81,75,627,169
2021-06-16 05:16:56,24.19,62.81,75,626,145
2021-06-16 05:17:06,24.22,62.81,75,627,136
2021-06-16 05:17:16,24.22,62.81,75,626,125
2021-06-16 05:17:26,24.19,62.88,75,627,139
2021-06-16 05:17:36,24.25,62.81,75,628,117
2021-06-16 05:17:46,24.19,62.81,75,626,162
2021-06-16 05:17:56,24.19,62.69,75,627,174
2021-06-16 05:18:06,24.12,62.81,75,627,127
2021-06-16 05:18:16,24.22,62.88,75,626,157
2021-06-16 05:18:26,24.22,62.88,75,626,127
2021-06-16 05:18:36,24.16,62.81,75,626,148
2021-06-16 05:18:46,24.12,62.81,75,626,120
2021-06-16 05:18:56,24.12,63,75,628,152
2021-06-16 05:19:06,24.06,63.12,75,628,155
2021-06-16 05:19:16,24.09,63.19,75,626,151
2021-06-16 05:19:26,24.12,63.12,75,626,127
2021-06-16 05:19:36,24.12,63.12,75,626,126
2021-06-16 05:19:46,24.19,63.19,75,626,136
2021-06-16 05:19:56,24.12,63.25,75,626,147
2021-06-16 05:20:06,24.06,63.25,75,626,168
